eventid	latitude	longitude
98980	31.14	-96.66
92450	35.01	-91.34
92461	33.99	-93.63
95316	40.84	-84.8
107737	36.4	-96.73
95320	40.84	-84.8
99784	38.97	-95.45
107348	34.43	-88.53
103769	38.94	-100.29
92158	35.49	-92.25
91784	40.79	-85.68
106105	41.79	-91.61
102943	38.79	-100.19
102978	39.63	-100.42
86200	33.21	-95.6
107053	34.53	-88.94
94951	43.46	-89.42
107747	36.32	-95.44
102008	36.83	-90.81
98573	35.98	-80.38
95074	36.38	-87.54
95325	34.75	-76.75
97291	41.47	-92.06
96308	34.35	-92.51
96309	34.5	-92.35
92050	34.9	-92.11
96807	43.53	-109.63
98111	33.38	-86.79
97254	37.24	-77.4
97288	37.25	-77.38
96206	41.53	-91.26
97132	30.55	-92.31
92003	34.64	-92.52
95323	34.73	-76.85
93193	31.34	-100.69
92987	43.35	-93.78
93984	32.85	-99.88
92988	43.42	-93.3
92989	43.42	-93.21
92990	43.24	-93.34
92991	40.74	-94.77
92992	41.91	-92.84
92995	41.14	-92.35
96205	41.13	-91.45
97656	37.26	-76.86
97933	37.39	-76.59
98214	32.68	-89.75
98218	32.75	-89.81
96950	36.83	-77.66
96944	36.73	-77.8
97136	30.58	-92.14
97519	36.71	-76.69
97546	36.89	-76.41
95079	36.39	-87.53
95080	36.42	-87.51
97557	36.92	-76.34
97239	40.82	-91.87
96300	36.27	-91.33
98109	33.48	-87.12
101198	37.17	-83.29
101170	36.85	-84.38
98549	36.06	-80.02
103837	34.8	-87.37
95920	35.83	-94.5
97720	40.28	-91.31
103539	34.59	-86.79
92956	41.08	-94.39
92957	41.57	-93
96924	41.42	-93.33
98271	33.98	-87.52
103535	34.57	-86.82
103574	34.48	-87
103576	33.97	-87.14
103579	34.08	-87
96233	35.23	-81.4
96927	41.56	-93.23
96930	41.74	-93.03
95921	36	-94.12
103585	34.18	-86.8
92935	40.97	-94.83
92936	40.95	-94.6
92938	41	-94.36
92943	41.09	-94.01
107676	45.2	-92.77
114623	39.41	-85.41
114625	39.33	-86.14
114363	38.97	-86.69
94111	40.07	-97.39
114630	39.46	-85.68
114840	37.4	-77.69
106971	39.13	-84.4
114360	39.03	-86.88
94033	42.7	-94.12
115044	39.36	-85.95
114626	39.34	-86.09
93198	31.32	-100.52
93201	31.44	-100.52
98342	36.75	-85.08
103686	40.92	-84.47
93230	31.3	-100.15
98074	39.97	-83.27
98075	39.98	-83.25
93234	31.7	-99.07
94925	38.75	-97.68
102046	31.33	-86.77
101954	32.7	-82.52
103218	37.1	-95.05
103351	45.96	-98.32
103622	35.44	-90.27
92469	34.5	-91.14
102903	39.08	-100.51
107033	34.51	-89.03
103930	35.96	-89.67
103761	39.13	-100.24
103902	31.14	-89.4
102913	39.79	-100.56
102925	39.35	-100.51
90694	41.54	-104.29
102895	39.52	-100.62
103352	46.13	-98.14
101800	46.06	-98.29
103298	40	-100.31
102052	31.39	-86.67
100577	33.11	-84.86
102652	32.26	-82.39
101751	32.34	-82.58
101752	32.33	-82.49
100396	33.07	-84.93
100565	33.11	-84.89
101396	32.75	-83.63
103309	36.2	-76.82
103315	36.24	-76.76
102536	30.72	-98.2
101599	32.74	-83.32
101750	32.71	-82.85
98587	32.89	-89.38
102656	35.25	-81.18
98579	36.96	-92.66
99255	37.18	-94.22
98207	31.98	-90.69
101994	33.03	-82.77
99247	36.86	-94.06
99241	36.93	-94.62
109035	34.77	-95.6
106276	35.64	-97.58
103601	35.69	-90.24
100410	33.58	-84.96
100408	33.55	-85.23
101754	32.36	-82.8
87076	33.02	-82.19
108155	34.14	-90.01
95318	34.87	-77.24
94869	44.3	-105.55
101392	32.82	-83.78
100705	33.61	-84.23
107423	41.16	-83.38
107014	39.31	-83.82
109937	35.19	-91.04
92398	34.61	-92.03
102218	33.02	-82.58
108122	34.26	-90.3
108157	34.11	-89.93
100715	33.62	-84.16
108850	34.9	-96.02
106207	34.57	-95.7
108281	34.88	-77.22
92395	34.41	-92.49
109456	45.18	-93.02
105613	43.24	-96.38
101731	32.61	-83.08
92428	34.15	-92.57
101232	39.83	-86.01
92156	35.31	-92.6
107448	36.95	-99.69
92157	35.37	-92.48
104749	38.46	-77.73
112200	38.32	-88.81
94890	38.57	-98.35
101955	32.73	-82.45
94870	38.63	-98.6
109011	32.26	-81.74
109020	31.41	-81.46
107016	39.57	-89.93
105531	41.4	-87.85
90599	32.39	-81.31
108876	32.75	-81.99
86996	27.69	-97.38
107015	39.58	-90
107335	34.26	-88.79
100748	33.57	-84.02
110644	37.48	-98.63
109835	37.95	-99.02
109845	38.91	-99.59
107697	45.19	-92.13
93764	40.06	-104.97
104753	38.96	-77.92
101590	32.75	-83.41
118397	46.82	-95.06
114386	39.53	-86.27
106609	43.48	-90.91
118392	46.75	-95.08
112692	40.32	-87.27
105984	43.06	-90.9
112737	39.35	-86.68
112862	42.72	-88.14
114633	39.46	-85.63
118635	47.35	-96.76
107572	32.69	-80.2
83659	34.67	-85.84
105514	41.36	-87.92
105579	41.48	-87.66
97264	42.84	-90.51
103878	34.97	-87.26
105586	41.57	-87.53
105544	41.44	-87.77
111435	40.78	-88.9
105497	41.05	-88.55
107019	39.02	-84.96
83608	34.4	-87.29
112866	38.71	-75.93
92467	34.49	-91.59
102896	39.57	-100.61
109027	36.99	-95.03
107431	35.52	-97.66
92433	34.77	-91.76
92454	34.96	-91.26
109023	37	-95.14
98760	33.88	-87.06
92399	33.61	-101.84
98750	34.24	-88.16
106902	31.13	-99.4
100694	33.62	-84.28
102641	33.88	-117.25
98754	33.64	-85.64
98755	33.65	-85.5
106259	34.8	-97.18
92396	34.49	-92.29
109820	26.58	-81.98
106254	35.5	-97.72
107428	35.5	-97.28
101644	30.74	-90.02
107922	35.14	-97.47
107641	45.2	-93.34
106272	35.15	-97.43
109040	34.76	-95.51
106227	39.13	-99.45
98699	33.87	-87.73
98701	33.88	-87.64
98703	33.97	-87.18
119478	46.75	-95.3
118663	46.97	-97.76
118664	46.95	-97.69
97221	41.19	-96.14
112904	43.53	-89.26
121893	44.33	-94.76
119380	38.38	-86.09
121623	38.15	-86.14
121890	44.35	-94.68
121888	44.2	-94.87
98814	41.86	-96.02
119481	46.93	-94.86
119491	47.1	-95.29
119499	47.14	-95.22
119502	47.15	-95.17
91939	43.35	-75.78
121252	40.78	-100.03
112884	43.69	-89.6
118056	46.31	-96.36
118071	46.3	-96.13
121091	37.25	-79.97
120772	41.36	-98.63
112977	42.92	-89.25
122521	43.35	-93.02
105997	43.84	-91.07
117146	39.72	-79.53
118953	40.34	-96.71
75964	34.23	-81.76
102655	32.28	-82.24
113847	38.09	-94.67
117188	44.77	-83.59
118240	29.03	-96.71
116224	44.36	-84.12
116365	44.22	-86.15
108253	38.02	-94.12
115942	40.21	-95.48
114422	40.57	-88.63
114068	39.4	-88.33
106608	43.69	-89.61
118401	46.99	-94.93
118405	46.85	-94.72
118403	47.16	-94.99
108272	37.98	-94.06
116890	40.2	-95.39
112742	39.37	-86.63
118639	47.97	-99.57
120347	40.42	-95.36
118245	42.98	-95.54
116882	39.09	-93.56
116889	38.17	-94.52
107006	38.83	-84.29
118088	36.68	-100.9
105506	41.2	-88.2
105564	41.47	-87.74
123779	42.43	-99.23
107381	42.13	-100.83
104818	40.02	-91.74
104831	39.47	-91.57
123793	42.2	-99.46
109006	32.31	-82.23
129997	35.07	-77.4
126780	47.78	-94.45
126883	47.25	-95.93
121312	29.02	-98.04
121223	29.39	-98.48
120223	43.61	-88.82
120171	43.64	-88.99
123349	39.7	-87.71
120211	43.65	-89.22
124079	39.03	-104.12
124081	39.11	-105.09
127598	45.91	-86.98
112650	27.44	-81.33
104838	39.68	-90.85
100918	40.39	-101.93
102538	42.55	-99.95
123481	37.63	-105.74
120490	43.49	-89.01
80997	35.17	-92.99
120304	43.77	-87.84
129209	45.07	-95.14
104274	43	-94.22
126741	39.78	-87.81
127047	42.01	-92.04
117164	39.69	-79.48
117134	39.72	-79.53
104275	41.91	-94.96
107471	41.79	-93.54
127145	41.93	-90.71
122369	48.85	-99.92
122292	48.92	-100.05
127615	47.33	-97.73
126768	46.67	-95.68
83408	30.94	-84.2
83372	30.73	-84.55
125542	47.57	-97.84
126714	46.31	-95.25
126762	46.71	-95.77
125536	48.86	-99.53
125538	48.69	-99.09
125550	48.7	-98.95
126876	48.63	-97.1
125554	48.35	-97.97
125555	48.37	-97.42
126856	48.76	-97.41
126870	48.51	-96.91
126862	48.64	-97.23
129317	45.12	-94.27
125566	46.26	-96.6
130453	42.01	-90.46
126689	47.23	-95.97
126704	46.75	-95.62
136421	33.03	-92.19
136099	31.48	-94.52
109492	39.21	-99.61
109464	40.66	-99.18
109468	40.9	-98.11
123439	36.53	-93.72
132067	26.62	-80.23
132757	39.55	-104.6
133418	33.68	-85.69
133414	33.64	-85.68
131710	40.5	-87.36
109481	40	-97.5
131311	42.38	-83.46
109514	39.48	-98.2
109515	39.57	-98.13
109465	40.7	-99.21
109494	39.22	-99.47
109471	40.86	-98.04
109502	39.41	-98.49
131162	43.47	-95.3
109496	39.23	-99.37
130730	30.25	-88.12
109504	39.47	-98.32
122884	38.9	-105.48
122885	39.13	-105.11
129813	28.02	-97.22
109466	40.72	-99.12
109467	40.81	-98.72
109475	40.97	-97.45
109509	39.57	-98.24
109498	39.45	-99.1
109501	39.39	-98.58
109513	39.72	-97.97
109463	40.65	-99.21
131279	25.84	-80.28
132445	34.64	-82.38
128534	44.66	-93.07
83183	34.89	-88.87
131665	41.94	-88.13
133400	34.09	-87.22
133434	31.81	-85.73
133411	33.58	-85.68
133403	33.75	-86.38
133175	30	-91.81
133406	33.86	-86.47
133439	32.16	-86.43
133176	29.76	-93.7
133235	31.17	-84.83
133237	31.29	-83.47
123372	43.15	-71.31
93763	40.23	-104.75
127670	41.72	-71.23
134510	41.23	-87.13
136125	32.7	-92.13
128100	44.7	-72.84
115372	41.14	-85.39
136107	31.71	-92.22
134434	40.62	-75.43
127627	41.71	-71.29
99776	38.64	-95.65
138951	34.4	-79.33
138279	31.32	-85.86
138283	31.24	-85.63
138224	33.07	-94.1
137845	30.14	-85.74
137846	30.44	-84.03
130565	34.58	-94.15
138282	31.38	-85.65
137165	33.48	-84.44
92034	34.81	-92.27
102015	39.73	-97.93
86227	33.69	-84.73
134568	31.85	-95.87
134768	30.35	-87.15
134772	30.48	-86.53
134773	30.35	-87.32
134805	30.43	-87.6
134335	35.59	-77.63
133006	34.12	-83.55
131707	41.55	-87.43
135188	37.01	-77.04
131658	41.69	-88.15
106401	34.46	-89.16
106359	36.15	-90.14
134482	33.95	-87.58
132993	34.21	-83.89
131666	41.94	-88.09
132989	34.37	-83.86
132999	34.33	-83.71
131695	41.64	-87.85
134945	38.97	-94.91
134950	38.84	-93.24
133015	33.9	-82.78
134952	39.08	-94.34
124929	34.47	-92.69
124930	34.52	-92.86
136951	24.85	-80.73
136950	25.17	-80.38
124932	35.03	-92.68
124935	34.62	-92.88
124936	34.64	-92.88
124924	34.95	-92.05
124926	34.44	-92.69
125868	34.96	-92.98
126018	33.34	-92.13
135939	30.6	-89.9
135940	30.48	-90.06
122833	35.99	-91.85
136812	30.21	-92.4
136814	31.01	-92.29
136810	30.49	-92.98
136888	30.61	-92.4
137116	36.58	-93.69
136813	30.41	-91.93
134735	28.83	-81.78
73698	36.63	-93.27
140907	34.66	-86.9
84060	30.45	-84.09
98692	38.83	-76.91
98793	36.8	-79.85
133402	31.85	-85.95
126698	47.3	-95.83
83844	30.77	-90.5
91648	42.02	-95.3
94081	32.47	-98.34
134918	31.78	-89.1
135084	33.67	-80.54
107077	34.63	-88.68
97603	36.7	-77.2
85466	31.65	-93.23
134225	26.37	-97.78
107751	35.65	-96.12
130216	27.94	-81.42
85234	33.54	-86.31
82347	31.1	-86.8
82406	34.95	-90.22
89898	37.62	-93.16
96326	36.03	-77.14
107451	36.95	-99.12
98758	33.94	-87.25
97231	40.72	-92.07
92940	40.97	-94.47
95764	34.06	-94.34
81045	35.71	-92.28
128102	44.7	-72.83
103706	39.09	-100.26
85108	31.74	-85.29
92099	35.04	-92.02
80992	35.59	-87.65
107011	39.47	-84.8
103111	33.37	-90.33
91783	40.76	-85.83
101746	32.7	-82.88
88425	32.72	-98.91
77332	31.26	-93.83
104056	31.15	-89.28
118253	29.62	-95.43
79195	36.63	-85.89
112029	37.23	-93.23
132065	25.98	-80.13
199172	33.47	-94.43
203900	45.01	-124.01
202997	32.77	-92.54
167751	36.95	-76.78
146677	33.64	-82.58
147391	31.27	-88.03
159422	37.06	-93.32
152591	34.69	-85.82
159962	35.42	-77.62
159968	35.55	-77.38
152435	35.08	-86.3
159735	31.85	-93.42
160970	30.6	-89.41
160851	30.37	-88.53
157005	40.11	-85.33
160955	30.37	-90.66
160957	31.17	-90.83
160836	30.24	-89.77
154425	33.12	-82.19
164020	33.26	-82.18
168463	36.63	-95.09
163273	33.29	-83
154483	32.48	-92.81
154485	33.05	-94.49
154463	33.05	-94.12
154469	32.62	-94.62
154480	32.46	-93.26
168474	34.99	-94.83
168479	34.62	-94.56
154522	32.98	-93.68
157208	39.19	-85.1
159949	36.26	-96.8
166223	30.27	-89.59
164625	33.25	-82.47
151962	32.15	-93.94
151964	32.61	-95.48
151963	32.58	-95.5
169622	41.84	-101.19
159181	40.84	-88.71
159192	41.24	-87.69
156902	32.27	-84.4
162493	34.2	-84.08
164533	31.9	-83.61
159909	37.13	-87.48
157465	34.4	-81.2
166245	30.42	-88.82
166193	30.58	-90.95
161844	44.11	-72.44
163274	33.29	-82.97
173037	34.34	-88.59
171900	38.1	-89.26
159713	35.59	-78.26
164530	34.16	-82.52
159950	35.68	-78.11
171062	36.88	-80.58
173039	34.34	-88.57
173041	34.35	-88.54
176281	32.7	-86.43
173043	34.36	-88.32
171921	37.88	-87.28
172830	34.56	-90.92
173253	42.83	-100.75
176627	27.67	-98.07
169471	33.33	-94.03
175692	30.94	-89.48
164347	34.49	-82.89
175772	37.94	-95.07
168150	41.2	-101.37
169383	41.15	-100.82
191032	42.06	-78.69
191029	42.02	-79.03
191007	43.28	-77.79
189030	39.49	-76.93
186650	39.22	-83.11
186651	39	-82.98
191119	38.31	-76
188094	33.97	-93.78
169950	30.44	-84.21
169951	31.4	-83.91
188214	32.34	-93.64
172276	37.04	-88.2
170759	34.25	-81.98
156734	32.59	-85.26
164545	34.2	-82.22
156694	32.77	-87.59
200110	30.58	-92.68
200112	30.71	-92.67
149420	21.34	-158.06
156686	33.35	-86.65
154915	37.13	-93.34
175714	37.75	-84.04
175383	36.73	-88.23
175384	36.74	-88.07
184536	38.03	-92.32
167440	41.77	-103.39
166961	41.63	-104.38
194494	42.33	-78.28
203006	31.26	-93.96
203000	32.49	-94.69
203003	31.21	-93.73
197131	33.64	-91.02
167964	43.72	-93.03
202994	31.78	-94.49
203008	31.93	-94.38
198339	37.6	-84.03
185312	32.92	-80.01
170996	42.41	-85.76
170980	42.47	-86.01
203952	32	-84.25
171019	42.39	-85.5
151324	41.17	-85.48
202996	33.06	-94.04
199984	27.54	-81.92
153519	35.52	-78.51
187123	40.19	-109.7
190800	35.64	-89.53
190635	35.47	-90.78
190641	34.28	-90.77
194555	42.81	-77.42
191902	39.44	-82.9
199477	35.32	-96.15
195389	35.62	-84.57
195382	35.04	-85.52
197789	32.83	-93.95
196323	35.14	-86.58
206709	30.54	-84.32
203002	31.31	-94.72
165651	34.17	-101.28
208824	30.36	-92.51
207948	31.52	-82.22
208524	30.64	-88.81
168345	31.01	-85.76
202266	32.81	-89.57
200043	30.21	-92.72
198988	31.88	-81.82
207093	33.43	-83.33
207092	33.32	-83.45
207078	33.09	-83.74
146881	39.36	-122.04
147189	32.5	-88.58
146388	31.88	-89.33
146871	34.32	-85.38
151463	41.23	-94.93
152442	34.54	-85.69
148266	32.98	-83.89
151581	41.37	-94.87
208821	30.34	-92.38
209127	24.55	-81.75
208807	30.24	-92.4
209128	25.14	-80.4
208818	30.91	-92.1
208823	30.38	-92.35
208820	29.9	-90.13
208898	30.08	-92.48
208865	30.48	-92.31
208829	30.42	-92.32
208793	30.77	-92.15
208885	30.52	-92.31
208827	30.47	-92.31
208931	31.04	-92.04
208880	29.98	-92.53
208887	30.54	-92.31
208817	30.85	-92.12
154714	34.88	-78.97
152866	32.49	-84.15
154465	33.04	-94.04
152936	40.15	-76.3
153732	33.45	-83.74
154853	30.82	-83.8
155133	36.15	-85.08
154424	33.45	-82.16
153692	33.25	-84.5
153689	33.51	-83.88
153690	33.22	-84.77
154542	33.26	-82.76
154540	33.26	-82.89
154270	36.99	-82.06
154447	34.01	-94.48
154820	30.8	-84.18
154849	30.81	-84.08
154709	34.56	-78.98
153450	33.3	-83.5
153452	33.67	-82.87
158590	38.45	-88.76
158591	38.47	-88.7
153451	33.3	-83.6
155972	32.12	-89.22
159088	31.92	-89.49
158360	37.64	-87.8
158364	37.68	-87.77
158495	31.11	-87.07
158365	37.58	-87.86
172959	37.11	-85.77
155085	37.48	-87.75
155973	32.22	-88.98
153246	33.74	-83.43
154454	32.53	-94.04
154459	32.42	-92.42
154458	32.42	-92.53
155091	37.25	-89.86
154545	33.26	-82.74
155090	37.25	-89.95
154445	33.06	-94.69
154452	32.54	-94.14
153453	34.91	-78.94
153468	35.19	-78.53
159905	36.71	-88.32
157470	39.65	-89.93
155802	32.45	-90.24
155806	32.51	-90.18
155798	32.43	-90.41
154256	35.66	-97.53
156735	32.5	-85.87
156732	32.68	-85.49
154254	35.56	-97.64
155789	32.29	-90.66
155809	32.52	-90.16
158818	34.54	-86.62
159906	37.11	-88.03
159788	31.67	-93.02
159789	31.67	-92.93
154523	32.24	-92.73
156320	33.23	-85.27
154942	33.79	-97.83
155941	31.79	-89.86
153610	30.38	-83.18
155187	32.24	-88.71
156011	31.75	-89.39
154449	34.01	-94.48
156461	36.29	-96.82
155942	31.95	-89.65
151478	33.11	-88.4
155099	32.91	-97.14
156901	32.26	-84.43
200105	30.49	-92.7
200044	30.43	-92.7
154456	32.5	-93.71
161809	38.88	-86.48
164775	33.73	-97.73
161478	33.54	-87.96
160602	31.24	-92.77
162054	26.73	-80.07
162053	26.84	-80.11
166138	33.1	-81.43
159791	34.44	-87.51
164796	37.28	-84.66
157571	38.85	-86.61
159921	38.18	-89.9
166128	33.1	-81.49
164991	32.08	-96.49
164180	34.38	-86.17
166329	32.32	-101.78
166322	32.25	-102.02
164534	34.19	-82.47
153810	40.87	-96.39
154461	34.01	-93.96
153809	40.81	-96.44
161487	33.54	-87.95
160914	41.29	-84.61
154451	34.14	-94.1
153590	30.34	-95.09
153808	40.78	-96.45
160084	36.51	-88.49
158881	34.73	-86.62
159757	32.36	-92.26
154740	34.54	-78.67
160971	30.42	-89.75
157472	38.77	-87.58
160085	36.68	-88.24
156494	40.85	-94.08
158588	38.43	-88.87
157356	42.16	-91.67
157089	31.6	-91.4
157841	33.66	-97.43
158508	42.81	-97.98
157359	42.3	-91.44
155065	38.42	-88.54
155066	38.56	-88.35
154427	33.41	-81.85
157352	32.14	-83.84
163757	35.45	-101.38
162296	35.38	-85.11
162641	35.38	-85.36
164802	32.28	-85.92
164887	32.58	-85.73
166334	32.3	-101.58
163277	33.29	-82.94
167123	34.08	-84.46
167221	30.63	-97.59
167231	29.02	-97.53
158806	34.7	-86.98
164037	32.44	-91.53
165135	29.29	-94.98
162289	35.35	-85.38
156589	37.58	-97.65
168127	32.34	-86.22
163778	32.09	-83.97
162239	34.49	-84.4
163779	32.03	-83.61
164532	31.95	-83.83
163215	34.44	-78.59
160954	30.23	-90.87
164306	33.23	-82.6
162326	35.03	-78.06
164300	32.13	-83.78
162341	35.3	-77.18
159908	37.12	-87.49
162328	35.47	-77.28
162330	35.2	-77.75
163777	32.1	-84.02
164529	31.95	-83.98
164624	33.25	-82.51
159183	41.19	-87.74
162686	30.65	-85.39
163207	34	-78.58
162953	30.54	-91.78
163837	33.46	-82.44
168568	32.46	-85.02
160947	33.02	-101.23
161132	33.66	-101.61
162954	30.71	-91.85
162957	30.58	-92.07
160350	35.58	-76.96
154301	34.65	-94.46
164888	32.46	-85.44
164889	32.28	-85.9
164890	32.28	-85.87
154302	34.54	-94.33
154304	34.21	-93.85
169382	41.1	-100.9
160917	33.59	-101.66
169174	40.63	-84.47
168465	34.83	-95.31
168523	32.11	-86.07
168481	35.89	-93.77
168482	35.53	-93.78
168514	32.67	-87.31
168527	32.16	-85.93
168544	33.86	-86.22
168516	33.2	-86.86
168520	32.09	-86.18
169226	39.42	-83.82
169227	39.4	-83.79
169228	38.96	-84.09
160803	33.73	-102.07
168499	32.63	-87.59
168507	32.64	-87.5
160812	33.82	-102.05
160863	33.88	-101.96
168511	33.26	-86.81
164813	32.31	-85.11
163221	32.36	-84.83
162123	34.49	-85.37
163075	33.44	-87.64
163222	32.32	-84.7
166888	28.17	-82.71
166889	28.17	-82.71
166890	28.23	-82.29
159797	34.44	-87.32
164978	31.13	-96.37
163934	40.4	-98.1
156487	35.48	-93.45
166102	30.44	-102.05
166359	31.51	-81.49
164097	31.9	-101.76
167658	36.44	-76.61
164311	32.05	-84.38
163758	35.38	-101.39
159798	34.47	-87.08
167134	32.47	-84.99
159801	34.43	-85.88
159803	34.55	-85.71
164368	39.02	-95.13
164774	32.66	-85.85
164798	32.59	-85.76
159800	34.36	-86.16
165954	38.2	-87.57
169396	31.79	-89.44
157859	35.8	-93.36
157860	35.6	-93.14
171708	35.45	-100.85
166916	32.85	-89.75
169305	31.9	-89.23
176010	33.29	-87.7
168369	31.68	-83.26
175145	36.78	-93.03
171705	35.55	-100.9
169110	39.4	-89.16
173737	33.24	-88.75
169398	31.77	-89.73
176015	33.83	-87.24
171718	40.23	-93.11
171727	40.23	-92.59
173904	30.21	-91.73
168889	47.77	-118.14
169303	31.83	-89.36
169304	31.88	-89.31
176018	33.91	-87.1
169397	31.76	-89.76
169922	37.1	-93.51
176019	33.9	-86.89
166917	32.85	-89.73
176000	33.18	-88.27
176001	33.27	-88.1
176040	33.82	-86.87
174375	32.74	-90.81
175972	30.02	-90.16
167874	31.89	-91.06
169111	39.35	-88.96
176009	33.48	-87.64
170984	34.46	-86.54
157323	32.07	-92.66
169112	39.39	-88.8
169113	40.02	-87.92
171720	40.23	-92.81
172424	35.44	-87.52
170985	34.61	-86.44
175018	33.49	-86.57
176016	33.76	-87.19
172862	34.22	-90.51
170842	36.88	-91.93
174626	29.29	-81.04
174623	29.15	-81.03
179263	43.57	-92.73
175481	35.16	-98.24
167362	31.92	-84.55
169326	42.64	-99.33
166929	31.82	-91.76
157861	33.68	-91.82
172056	36.55	-81.01
168741	31.68	-89.67
166902	31.2	-95.18
170400	36.92	-92.87
170403	36.91	-92.83
170404	37.16	-92.93
170405	37.52	-93.05
175026	33.54	-86.46
174988	33.44	-86.68
173354	37	-91.82
173344	36.89	-91.83
176282	32.67	-85.14
172055	36.56	-81.04
175033	33.52	-86.41
170410	37.01	-92.67
162420	42.07	-76.3
162434	42.73	-75.93
173359	37.05	-91.71
173361	37.08	-91.65
162437	42.75	-75.77
168740	31.75	-89.79
174689	37.37	-93.75
171071	36.61	-80.88
157862	34.41	-91.34
173370	37.11	-92.19
170107	37.26	-93.39
170109	37.33	-93.33
170128	36.81	-93.01
170399	36.88	-92.91
174975	33.67	-88.09
174985	32.56	-87.55
170838	37.29	-92.59
170839	37.63	-92.55
170840	36.78	-92.64
170841	37.5	-91.95
161000	28.67	-81.31
178569	33.88	-92.67
163624	44.25	-107.8
169932	34.7	-86.79
178573	34.06	-91.27
169939	34.53	-87.11
169930	34.68	-86.82
169933	34.51	-87.13
169935	34.59	-86.98
173191	44.07	-72.53
159761	35.67	-78.28
173950	28.02	-82.36
173942	28.07	-81.91
157113	42.56	-98.66
172658	33.24	-89.26
157112	42.16	-100.62
172535	36.73	-87.18
175385	36.72	-87.55
172414	41.08	-76.95
164784	32.61	-85.63
164785	32.53	-85.39
164786	32.46	-85.27
159067	35.61	-91.37
164155	37.83	-89.87
164883	32.63	-85.7
164790	32.42	-85.09
162738	45.58	-117.54
160846	34.89	-86.92
184506	28.79	-82.3
184946	40.85	-98.81
184948	40.88	-98.39
178693	36.68	-83.1
178697	36.81	-82.3
184490	28.06	-82.51
166412	40.89	-81.93
184952	40.87	-98.17
164461	35.27	-92.72
170830	33.19	-100.23
184942	40.88	-98.89
184944	40.87	-98.87
179002	41.72	-72.67
177278	42.8	-88.98
184858	27.89	-82.33
184232	37.72	-93.82
184381	27.34	-82.33
172492	46.81	-103.2
172501	46.63	-102.89
185338	46.65	-102.9
178676	36.68	-81.93
177556	33.2	-99.95
179828	42.3	-88.44
183539	44.49	-123.2
185281	35.12	-95.23
163727	29.57	-95.02
181237	34.22	-86.27
178047	38.36	-98.8
180419	37.96	-83.01
181712	39.76	-101.88
178442	32.82	-98.01
178455	32.68	-97.9
178433	33.16	-98.22
178437	33.06	-98.15
184930	40.51	-98.57
165128	35.76	-86.85
180117	41.24	-78.53
157471	38.6	-88.28
165305	36.11	-86.71
163526	41.64	-93.96
171838	33.77	-94.91
173347	36.7	-76.29
171058	36.45	-79.99
178152	33.04	-97.03
164152	37.84	-89.23
170912	41.4	-112.03
162856	37.19	-82.48
191804	36.36	-83.8
171918	37.89	-87.31
166218	42.48	-93.19
166221	42.49	-93.09
166337	42.45	-92.98
166343	42.42	-93.05
166339	42.47	-92.65
161136	34.5	-86.25
171898	38.02	-89.17
171899	37.98	-89.16
166338	42.41	-92.87
166189	42.38	-93.75
189898	41.29	-74.57
191002	42.94	-78.42
167238	43.79	-93.91
190637	34.15	-91.09
190639	34.22	-90.89
187737	41.52	-75.95
187479	43.79	-105.8
187736	41.51	-75.96
190638	34.21	-90.93
190640	34.25	-90.84
191325	41.35	-89.45
174002	42.45	-89.68
167246	43.6	-93.71
192267	28.1	-81.78
186775	46.86	-102.82
172084	45.37	-95.47
172095	45.21	-94.98
186327	36.87	-86.18
184469	34.95	-89.84
193394	26.97	-81.13
186705	49	-102.66
186876	48.92	-101.8
191139	43.76	-89.37
191141	43.7	-89.25
194016	33.84	-79.17
193852	40.83	-87.73
193850	41.91	-88.46
190835	35.61	-88.5
190848	35.78	-88.36
180503	48.38	-97.42
186719	48.99	-102.2
191642	42.63	-90.27
191644	42.55	-90.31
180507	48.33	-97.3
178114	33	-97.23
191590	43.86	-103.95
187125	40.45	-109.54
163441	39.63	-104.74
174409	39.74	-104.62
163440	39.55	-104.48
166043	43.82	-93.29
187444	43.2	-99.95
188790	43.35	-92.41
189785	41.3	-72.62
186952	35.69	-85.63
184710	42.93	-92.15
184716	42.94	-91.88
184720	43.2	-91.86
186787	40.93	-75.25
178581	35.1	-92.17
189232	40.73	-81.92
186816	41.24	-74.67
189782	41.27	-73.11
190535	44.59	-104.43
187448	43.26	-99.92
168570	37.83	-100.87
168512	37.85	-100.89
168571	37.8	-100.88
168573	37.76	-100.85
176122	29.72	-84.75
187331	36.9	-87.48
196841	33.81	-92.78
196843	34.67	-92.08
196847	34.28	-92.53
197610	33.28	-93.19
182781	44.77	-92.86
197605	33.29	-92.84
196844	34.96	-93.92
195380	35.08	-85.56
182814	44.98	-92.69
186082	44.68	-92.42
197615	32.79	-92.66
178457	44.96	-93.67
186067	45.2	-92.77
186071	44.57	-92.91
199776	35.69	-85.84
181203	39.96	-96.88
182764	44.91	-93.26
182808	44.24	-94.92
182812	45.51	-92.96
197607	33.25	-93.24
198019	32.87	-86.66
196828	33.66	-92.68
178461	45.03	-92.47
196848	34.33	-92.24
196829	33.82	-92.59
